0	1	2	3	4	5	6	7	8	9	10	11
CTB-134H23.2	QSER1	RP11-178C3.1	HIATL2	FANCA	MYOG	METTL6	FTSJD2	DGKH	NOMO1	AC016251.1	TFAP4
SH2B1	EIF3M	CSH2	AAED1	C16orf3	ADIPOR1	EAF1	FKBP5	PROSER1	GPRC5B	NR2F2	RBFOX1
PALB2	LIN7C	CSH2	TRIM14	RP11-356C4.2	TMCC2	HRH1	CCDC167	STARD13	COQ7	FURIN	NAGPA
GSG1L	METTL15	TANC2	NANS	GAS8	RABIF	BTD	GLO1	NHLRC3	FOPNL	CRTC3	C16orf72
LAT	DEPDC7	CCDC47	C9orf156	MC1R	TMEM81	FANCD2OS	PI16	POSTN	GP2	FANCI	CDIP1
CACNG3	AC132216.1	SMARCD2	TGFBR1	FANCA	ZC3H11A	ATP2B2	PIM1	MRPS31	PARN	MESP2	GLYR1
SPNS1	SVIP	GH2	CORO2A	DEF8	PPP1R12B	CAPN7	CDKN1A	PDS5B	C16orf45	PLIN1	GLYR1
PALB2	KIF18A	USP32	HABP4	CENPBD1	TMCC2	TSEN2	DNAH8	NHLRC3	NPIPP1	RCCD1	C16orf71
SPNS1	ELF5	LRRC37A3	FAM22G	SPIRE2	ADIPOR1	VHL	FTSJD2	TRPC4	MYH11	KIF7	ALG1
IL27	RCN1	GNA13	ZNF367	GAS8	PIK3C2B	ZFYVE20	GLP1R	ALG5	IQCK	UNC45A	NUDT16L1
RBBP6	ANO3	MED13	FANCC	GAS8	RABIF	XPC	SAYSD1	COG6	ARL6IP1	SPATA8	TRAP1
DCTN5	LUZP2	FTSJ3	HSD17B3	CENPBD1	MYOG	CAND2	CCDC167	RFXAP	CLEC19A	RCCD1	ABAT
AQP8	SLC17A6	AC005544.1	MURC	FANCA	PPP1R12B	FANCD2	BTBD9	COG6	IQCK	HDDC3	DNAJA3
CD19	FANCF	MED13	ZNF510	C16orf3	NFASC	XPC	MTCH1	VWA8	IQCK	GDPGP1	ATF7IP2
NFATC2IP	AC132216.1	MAP3K3	TRIM14	PRDM7	PLEKHA6	SLC6A1	LHFPL5	SMAD9	GDE1	IDH2	RBFOX1
CACNG3	CAPRIN1	SMURF2	ERP44	FANCA	ADORA1	SYN2	MAPK13	FAM48A	RP11-467M13.1	AP3S2	ABAT
ATXN2L	FBXO3	CYB561	NANS	PRDM7	LRRN2	TMEM40	DAAM2	MRPS31	ITPRIPL2	AC112693.2	GLIS2
SLC5A11	EHF	SMURF2	PTCH1	DBNDD1	UBE2T	FANCD2	KCTD20	SPG20	UMOD	WDR93	TEKT5
ARHGAP17	ELF5	VMP1	NR4A3	TCF25	MYBPH	VGLL4	C6orf89	KBTBD6	AC092291.2	POLG	C16orf71
PALB2	RCN1	DHX40	STX17	RP11-356C4.2	UBE2T	IRAK2	PPARD	PDS5B	SMG1	FANCI	CARHSP1
PLK1	CSTF3	BRIP1	INVS	C16orf3	MYBPH	FANCD2	STK38	TNFSF11	AC092291.2	KIF7	C16orf72
PLK1	AC103801.2	BCAS3	TGFBR1	AC133919.6	FMOD	CCDC174	CCDC167	WBP4	RP11-467M13.1	HDDC3	USP7
LAT	CSTF3	FTSJ3	NCBP1	AC133919.6	PPP1R15B	SLC6A11	TBC1D22B	AL133318.1	BFAR	ZNF774	TMEM186
SH2B1	FSHB	INTS2	FANCC	RP11-356C4.2	SYT2	SLC6A1	FKBP5	FAM216B	C16orf88	AC112693.2	FAM86A
TNRC6A	CAPRIN1	CYB561	PTCH1	DBNDD1	UBE2T	CAPN7	ZFAND3	AL133318.1	PLA2G10	WDR93	RP11-127I20.4
AQP8	ANO3	APPBP2	MURC	MC1R	ETNK2	VGLL4	PIM1	AL133318.1	NPIPP1	IQGAP1	C16orf72
TUFM	KIF18A	RNFT1	C9orf156	CENPBD1	LGR6	FANCD2	GLP1R	RFC3	GPR139	C15orf38-AP3S2	GLIS2
XPO6	ELP4	HEATR6	HEMGN	DEF8	OPTC	TPRXL	PPIL1	PDS5B	C16orf88	C15orf38	C16orf96
HS3ST4	MPPED2	TEX2	TMEFF1	DBNDD1	PPP1R12B	RAF1	TEAD3	RFXAP	IQCK	HDDC3	SEC14L5
CACNG3	BBOX1	APOH	CDC14B	SPIRE2	ADORA1	RPL32	PPARD	TRPC4	XYLT1	TICRR	ADCY9
IL4R	BDNF	APPBP2	ZNF782	C16orf3	TMEM183A	ATG7	BRPF3	FOXO1	RP11-719K4.2	AC016251.1	VASN
XPO6	CAPRIN1	LIMD2	GABBR2	DEF8	TMCC2	COLQ	PXT1	COG6	RRN3	ARRDC4	DNAJA3
EIF3CL	DNAJC24	C17orf82	ERCC6L2	MC1R	UBE2T	CAPN7	ARMC12	SPG20OS	RP11-1212A22.2	GABARAPL3	NLRC3
LCMT1	HIPK3	GH1	TBC1D2	MC1R	AC119673.1	XPC	CPNE5	MTRF1	NDE1	GABARAPL3	C16orf89
CTD-3203P2.2	HIPK3	CACNG5	HABP4	C16orf3	LEMD1	ZFYVE20	CCDC167	KBTBD7	BFAR	KIF7	GLIS2
SULT1A2	MPPED2	DDX42	MSANTD3-TMEFF1	TCF25	NFASC	HRH1	ETV7	BRCA2	KIAA0430	BLM	ALG1
CTB-134H23.2	DCDC5	C17orf82	TGFBR1	DBNDD1	CHI3L1	RAF1	FKBP5	VWA8	ITPRIPL2	PEX11A	PMM2
IL21R	NAT10	SKA2	MSANTD3-TMEFF1	SPIRE2	ATP2B4	C3orf20	KCNK17	LHFP	AC092291.2	KIF7	ZNF500
AQP8	DCDC5	C17orf72	TGFBR1	SPIRE2	KDM5B	MKRN2-AS1	GLO1	UFM1	AC092291.2	AP3S2	SEC14L5
EIF3CL	NAT10	CSH2	MSANTD3	SPIRE2	AC119673.1	BRK1	TEAD3	MAB21L1	XYLT1	MESP1	C16orf96
CD19	PAX6	AC005544.1	ERP44	RP11-356C4.2	LGR6	TMEM40	PNPLA1	VWA8	ITPRIPL2	C15orf38	GLIS2
EIF3C	NAT10	APPBP2	TBC1D2	TCF25	ELK4	BRK1	SLC26A8	SOHLH2	SYT17	AC087477.1	SEPT12
AQP8	WT1	BRIP1	ALG2	FANCA	SNRPE	MKRN2-AS1	PNPLA1	DCLK1	ERCC4	ARRDC4	SLX4
ZKSCAN2	ELP4	GNA13	MURC	PRDM7	TMCC2	VHL	CLPSL2	BRCA2	GDE1	ZNF710	ZNF500
PALB2	BDNF	PPM1E	CTSL2	C16orf3	SYT2	HACL1	BRPF3	LHFP	NOMO2	SLCO3A1	SLX4
RABEP2	CCDC34	POLG2	FANCC	RP11-356C4.2	KLHDC8A	MKRN2-AS1	LHFPL5	STARD13	PDILT	WDR93	RP11-297M9.1
CD19	AC132216.1	SKA2	MSANTD3	FANCA	PPFIA4	SLC6A11	GLP1R	CSNK1A1L	GP2	CIB1	CDIP1
IL4R	SLC5A12	TEX2	AAED1	DBNDD1	ETNK2	CAPN7	SLC26A8	NBEA	RPS15A	KIF7	EMP2
KIAA0556	METTL15	PTRH2	DKFZP434H0512	PRDM7	KDM5B	FGD5	SLC26A8	N4BP2L2	NTAN1	C15orf38-AP3S2	C16orf96
IL21R	LMO2	PPM1D	NR4A3	TCF25	TMEM183A	NR2C2	FANCE	POSTN	NOMO2	ARRDC4	DNAJA3
PRKCB	RP11-17A1.2	DHX40	ZNF367	RP11-356C4.2	CNTN2	FANCD2	CLPSL1	DGKH	BFAR	PRC1	CREBBP
IL21R	EIF3M	TRIM37	NR4A3	DEF8	LRRN2	PPARG	SRPK1	TRPC4	NDE1	C15orf38	AC012676.1
BOLA2	KIF18A	MAP3K3	TMEFF1	C16orf3	PLEKHA6	HDAC11	RPL10A	TNFSF11	SHISA9	RP11-697E2.6	SLX4
AQP8	EHF	FTSJ3	ZNF189	PRDM7	PPP1R12B	METTL6	GLP1R	TRPC4	PLA2G10	MCTP2	C16orf71
ARHGAP17	KIAA1549L	DDX42	HIATL2	MC1R	SLC45A3	SLC6A1	GLP1R	KL	RP11-719K4.1	AC112693.2	C16orf96
LCMT1	CSTF3	CACNG1	TBC1D2	RP11-356C4.2	KLHDC8A	NR2C2	LHFPL5	STARD13	COQ7	FANCI	NUDT16L1
CTD-3203P2.2	LUZP2	CTD-2535L24.2	FAM22G	RP11-356C4.2	OPTC	BTD	C6orf222	PDS5B	C16orf62	MESP1	DNAJA3
CTD-3203P2.2	RCN1	BRIP1	INVS	FANCA	RP11-480I12.4	AC034193.1	COX6A1P2	MTRF1	NPIPP1	CRTC3	NMRAL1
SNX29P2	CAT	TBX2	SEC61B	TCF25	CNTN2	SLC6A6	SAYSD1	SPG20	RP11-719K4.2	MAN2A2	RBFOX1
BOLA2	HIPK3	RNFT1	C9orf156	C16orf3	MDM4	SEC13	FGD2	TNFSF11	SHISA9	BLM	ATF7IP2
HS3ST4	KIAA1549L	TBX4	XPA	MC1R	SYT2	RAF1	C6orf89	SOHLH2	GPR139	SLCO3A1	FAM86A
CHP2	GAS2	INTS2	C9orf156	RP11-356C4.2	SNRPE	TMEM40	LHFPL5	MRPS31	RRN3	VPS33B	NMRAL1
IL21R	KCNA4	USP32	C9orf156	RP11-356C4.2	TMCC2	MKRN2	TEAD3	SOHLH2	MYH11	SLCO3A1	PMM2
ERN2	CD59	CSHL1	ERCC6L2	AC133919.6	FMOD	AC034193.1	FANCE	COG6	NOMO1	FANCI	HMOX2
SLC5A11	PAX6	STRADA	FANCC	GAS8	NFASC	TMEM40	MAPK13	CCDC169	NOMO1	FURIN	ROGDI
SBK1	ANO3	CLTC	XPA	CENPBD1	CDK18	HDAC11	BTBD9	KL	RP11-719K4.1	PRC1	PPL
TNRC6A	SLC5A12	PRR11	HABP4	SPIRE2	BTG2	HACL1	KIF6	SLC25A15	BFAR	FURIN	NAGPA
ERN2	DNAJC24	PPM1E	C9orf174	DBNDD1	ZC3H11A	TMEM43	PI16	STARD13	AC092291.2	TTLL13	SEPT12
RABEP2	CCDC34	ICAM2	MURC	CENPBD1	ZC3H11A	IRAK2	PNPLA1	KL	NOMO2	RP11-697E2.6	C16orf72
IL4R	LUZP2	C17orf64	LPPR1	C16orf3	CNTN2	TAMM41	CPNE5	RFXAP	RP11-467M13.1	MESP2	TRAP1
ARHGAP17	LUZP2	RP11-178C3.1	LPPR1	AC133919.6	TMEM81	NR2C2	ZFAND3	PDS5B	SMG1	ANPEP	EMP2
KIAA0556	LUZP2	GH1	BAAT	DBNDD1	LGR6	VGLL4	PIM1	FREM2	RP11-719K4.2	CHD2	CDIP1
IL27	SVIP	TANC2	STX17	SPIRE2	CHI3L1	MKRN2	MDGA1	SERTM1	NOMO3	TICRR	C16orf72
PALB2	PAX6	KCNH6	FANCC	CENPBD1	ETNK2	BRK1	CDKN1A	MRPS31	TMC5	RCCD1	RP11-127I20.4
SLC5A11	ANO3	METTL2A	HSD17B3	CENPBD1	NFASC	SLC6A11	CDKN1A	EXOSC8	GPRC5B	TTLL13	CDIP1
CTB-134H23.2	FANCF	TRIM37	XPA	PRDM7	SYT2	LSM3	COX6A1P2	CSNK1A1L	NPIP	FANCI	NLRC3
ATXN2L	ELP4	CLTC	TMOD1	FANCA	ETNK2	ZFYVE20	ETV7	KL	RP11-719K4.1	FURIN	ANKS3
TNRC6A	AC103801.2	CACNG4	NANS	AC133919.6	UBE2T	CAPN7	DAAM2	KL	C16orf88	FANCI	CARHSP1
GSG1L	LGR4	MARCH10	C9orf174	FANCA	KLHL12	TSEN2	PPIL1	FAM48A	NOMO1	TTLL13	PPL
PRKCB	CAPRIN1	PPM1D	FANCC	DBNDD1	CNTN2	CAND2	CPNE5	VWA8	IQCK	PLIN1	ROGDI
NSMCE1	CSTF3	PPM1D	ERP44	CENPBD1	PPP1R12B	HACL1	FANCE	SPG20	GPR139	AP3S2	SLX4
TUFM	C11orf91	STRADA	BAAT	CENPBD1	MYBPH	IRAK2	MAPK13	CSNK1A1L	PARN	NR2F2	ATF7IP2
CCDC101	RCN1	BRIP1	LPPR1	PRDM7	SYT2	NR2C2	PIM1	TRPC4	C16orf45	RP11-82I10.1	SLX4
KIAA0556	SLC17A6	PPM1E	MSANTD3-TMEFF1	MC1R	UBE2T	AC034193.1	KCNK17	BRCA2	RP11-719K4.2	FAM174B	GRIN2A
NFATC2IP	CCDC34	APOH	GABBR2	DEF8	SLC45A3	IQSEC1	SRPK1	SLC25A15	COQ7	NR2F2	PAM16
HS3ST4	ANO3	PTRH2	ANP32B	AC133919.6	ATP2B4	MKRN2-AS1	CDKN1A	RP11-298P3.4	NOMO2	ZNF774	METTL22
IL21R	BDNF	METTL2A	NANS	DBNDD1	ADIPOR1	FANCD2OS	MAPK14	KBTBD7	C16orf45	ARRDC4	GRIN2A
SH2B1	LIN7C	CACNG5	ANKS6	RP11-356C4.2	PIK3C2B	VGLL4	STK38	KL	RP11-719K4.2	FANCI	ANKS3
NUPR1	FANCF	CACNG4	DKFZP434H0512	SPIRE2	ZC3H11A	TPRXL	PPIL1	FOXO1	GDE1	C15orf38-AP3S2	NLRC3
PALB2	ANO5	METTL2A	CORO2A	C16orf3	CDK18	CCDC174	CDKN1A	N4BP2L2	ABCC6	FES	SLX4
ARHGAP17	MUC15	YPEL2	C9orf174	RP11-356C4.2	ELK4	IQSEC1	BRPF3	PROSER1	TMC5	ANPEP	C16orf96
CHP2	PRRG4	TLK2	GALNT12	GAS8	RABIF	BTD	CDKN1A	AL133318.1	RP11-467M13.1	C15orf38-AP3S2	TEKT5
KDM8	ELP4	MARCH10	MURC	GAS8	PPFIA4	FANCD2	FANCE	EXOSC8	NTAN1	SEMA4B	GLYR1
CD19	NAT10	TANC2	INVS	FANCA	BTG2	SLC6A1	DAAM2	N4BP2L1	RP11-1212A22.2	ANPEP	HMOX2
EIF3CL	DNAJC24	RP11-178C3.1	NR4A3	RP11-356C4.2	RABIF	PPARG	ETV7	SLC25A15	C16orf62	SPATA8	SEPT12
NPIPL1	RP11-17A1.2	PTRH2	ERP44	FANCA	UBE2T	TMEM43	CCDC167	PROSER1	ABCC1	RGMA	CORO7
EIF3C	ABTB2	MARCH10	ZNF510	AC133919.6	PPFIA4	MKRN2	PPARD	NBEA	XYLT1	SLCO3A1	DNAJA3
SULT1A2	CD59	CSH2	GABBR2	DEF8	KLHL12	TIMP4	KIF6	TNFSF11	TMC5	GABARAPL3	ZNF500
TUFM	ARL14EP	YPEL2	NANS	AC133919.6	SOX13	SEC13	LHFPL5	STARD13	KIAA0430	NR2F2	C16orf72
SULT1A2	SVIP	GNA13	TDRD7	PRDM7	KISS1	IRAK2	C6orf222	WBP4	COQ7	NGRN	MGRN1
LAT	DEPDC7	SCN4A	TRIM14	DEF8	REN	CAND2	CLPSL1	NAA16	ABCC6	SV2B	NAGPA
CHP2	EHF	SMURF2	DKFZP434H0512	AC133919.6	GOLT1A	VGLL4	MDGA1	FAM216B	C16orf62	ANPEP	FAM86A
EIF3C	RP11-17A1.2	PTRH2	NR4A3	DEF8	NUAK2	MRPS25	PIM1	NHLRC3	PDXDC1	AC016251.1	NMRAL1
NPIPL1	RCN1	INTS2	KRT8P11	DBNDD1	LAX1	TIMP4	MTCH1	MRPS31	COQ7	C15orf32	FAM86A
SPNS1	CSTF3	AXIN2	TEX10	CENPBD1	MFSD4	ATP2B2	LHFPL5	POSTN	ABCC6	ARRDC4	FAM100A
SNX29P2	PRRG4	MRC2	FAM22G	FANCA	LEMD1	CCDC174	PPARD	WBP4	MYH11	MESP2	ALG1
ERN2	ARL14EP	MAP3K3	FANCC	GAS8	LGR6	HDAC11	ARMC12	ELF1	XYLT1	TTLL13	NMRAL1
ARHGAP17	HIPK3	DCAF7	MSANTD3	DBNDD1	NUAK2	FGD5	KCNK5	POSTN	MKL2	ZNF710	C16orf89
RBBP6	SLC5A12	AC005544.1	NCBP1	RP11-356C4.2	PIK3C2B	CCDC174	SRPK1	RP11-298P3.4	ABCC6	TTLL13	CORO7
IL4R	RP11-17A1.2	KCNH6	MSANTD3-TMEFF1	AC133919.6	CNTN2	SEC13	ETV7	SOHLH2	NDE1	IQGAP1	NUDT16L1
ATXN2L	ABTB2	SMARCD2	FANCC	TCF25	ADIPOR1	SLC6A6	RNF8	TNFSF11	NPIP	SLCO3A1	ROGDI
SH2B1	FIBIN	RNFT1	HABP4	TCF25	KLHDC8A	METTL6	BRPF3	BRCA2	XYLT1	SPATA8	HMOX2
EIF3CL	LUZP2	C17orf72	NANS	FANCA	CHIT1	FANCD2OS	CDKN1A	AL133318.1	SMG1	AC087477.1	METTL22
ERN2	DCDC5	MAP3K3	GABBR2	DEF8	TMCC2	TMEM40	FANCE	PDS5B	NPIPP1	GDPGP1	ROGDI
APOBR	CCDC34	YPEL2	TSTD2	FANCA	TMCC2	EAF1	FANCE	KBTBD6	AC092291.2	GDPGP1	C16orf71
ARHGAP17	ARL14EP	DHX40	COL15A1	DEF8	UBE2T	TMEM40	BRPF3	SPG20OS	PDXDC1	ARRDC4	TEKT5
CD19	LIN7C	VMP1	PTCH1	FANCA	LAX1	TAMM41	CLPS	DGKH	ABCC6	C15orf38	DNAJA3
IL4R	CCDC34	FTSJ3	MSANTD3-TMEFF1	AC133919.6	NFASC	FANCD2OS	SRPK1	FAM48A	RP11-1035H13.3	WDR93	SLX4
ARHGAP17	NAT10	AC005544.1	CDC14B	FANCA	PPP1R15B	HDAC11	PI16	MRPS31	PLA2G10	CHD2	GRIN2A
IL4R	TCP11L1	ERN1	ZNF782	TCF25	MYBPH	CAPN7	SRSF3	NBEA	MYH11	BLM	NAGPA
ATXN2L	FBXO3	CACNG5	HABP4	AC133919.6	KLHL12	TMEM43	BTBD9	BRCA2	C16orf88	IQGAP1	ZNF500
CCDC101	WT1	PRR11	MSANTD3	SPIRE2	FMOD	PPARG	SLC26A8	LHFP	ABCC1	TICRR	TFAP4
CTB-134H23.2	FIBIN	C17orf64	ERCC6L2	FANCA	KISS1	COLQ	MTCH1	VWA8	NOMO2	FURIN	PPL
CTD-3203P2.2	LIN7C	STRADA	C9orf174	DEF8	PPP1R12B	VGLL4	KCTD20	FOXO1	MKL2	PEX11A	CREBBP
KIAA0556	ELP4	PPM1E	GALNT12	MC1R	MDM4	ATP2B2	TMEM217	SMAD9	MYH11	GDPGP1	GLYR1
SNX29P2	ELP4	BRIP1	HEMGN	AC133919.6	MFSD4	NR2C2	SAYSD1	FOXO1	TMC5	CIB1	METTL22
PALB2	FANCF	CEP112	ANKS6	FANCA	RP11-480I12.4	MKRN2	STK38	TNFSF11	C16orf45	HDDC3	VASN
RABEP2	ELF5	TEX2	NANS	PRDM7	TMCC2	FANCD2	MTCH1	WBP4	NOMO1	GDPGP1	NLRC3
RBBP6	DEPDC7	POLG2	CTSL2	CENPBD1	KLHL12	IRAK2	RPL10A	RFXAP	NPIP	ZNF774	GRIN2A
CHP2	PAX6	KCNH6	AAED1	CENPBD1	ADORA1	VGLL4	KCTD20	POSTN	RP11-1212A22.2	TTLL13	MGRN1
KDM8	ABTB2	TEX2	TDRD7	PRDM7	SYT2	NR2C2	TMEM217	SPG20	NPIP	ZNF710	RP11-127I20.4
DCTN5	CAPRIN1	PPM1E	FAM22G	AC133919.6	OPTC	BTD	CPNE5	SUGT1P3	TMC7	FANCI	C16orf71
IL4R	ABTB2	KCNH6	AAED1	RP11-356C4.2	PRELP	BTD	PNPLA1	FREM2	SHISA9	CIB1	DNAJA3
CCDC101	BDNF	RGS9	AAED1	MC1R	DSTYK	METTL6	C6orf222	BRCA2	ABCC6	ANPEP	C16orf89
CTD-3203P2.2	FBXO3	TLK2	ERCC6L2	SPIRE2	TMCC2	CCDC174	ARMC12	KL	RRN3	WDR93	CDIP1
IL27	CAT	AXIN2	MURC	FANCA	SOX13	MKRN2	FKBP5	ALG5	TMC7	SEMA4B	HMOX2
CD19	DEPDC7	PTRH2	SEC61B	TCF25	CNTN2	FANCD2	TULP1	SUGT1P3	UMOD	FAM174B	SLX4
RABEP2	LMO2	USP32	XPA	FANCA	RABIF	FGD5	FKBP5	N4BP2L2	NOMO1	ANPEP	GLIS2
CCDC101	EIF3M	DDX5	FAM22G	DEF8	ELK4	TIMP4	SAYSD1	TNFSF11	MYH11	GDPGP1	FAM86A
TNRC6A	FSHB	GDPD1	HABP4	SPIRE2	ETNK2	EAF1	DNAH8	AL133318.1	RP11-1212A22.2	RCCD1	PAM16
APOBR	FANCF	USP32	C9orf174	FANCA	PPP1R15B	MKRN2	TMEM217	SPG20	PLA2G10	IQGAP1	TEKT5
ZKSCAN2	DCDC5	CSH1	ZNF367	TCF25	LGR6	MKRN2-AS1	RNF8	DGKH	GDE1	HDDC3	MGRN1
NSMCE1	EHF	ERN1	TDRD7	C16orf3	RBBP5	TSEN2	ZFAND3	WBP4	CCP110	HDDC3	SEC14L5
CHP2	BBOX1	GH2	HIATL2	TCF25	SOX13	TAMM41	TULP1	SMAD9	GPR139	AC016251.1	C16orf72
CD19	TCP11L1	FTSJ3	TMEFF1	AC133919.6	PPP1R12B	HACL1	FGD2	POSTN	C16orf88	SV2B	GRIN2A
PRKCB	DNAJC24	SCN4A	COL15A1	RP11-356C4.2	BTG2	HACL1	CCDC167	CCDC169	ERCC4	GABARAPL3	CARHSP1
SBK1	KIF18A	SMURF2	CDC14B	GAS8	MFSD4	VHL	LHFPL5	NBEA	RP11-719K4.2	PEX11A	CORO7
APOBR	DCDC5	HEATR6	GABBR2	GAS8	ELK4	TIMP4	STK38	TNFSF11	PLA2G10	SPATA8	AC012676.1
CTB-134H23.2	EIF3M	CD79B	KRT8P11	FANCA	CNTN2	MKRN2	ZFAND3	SOHLH2	CLEC19A	RGMA	NMRAL1
ZKSCAN2	LUZP2	BRIP1	TMEFF1	RP11-356C4.2	TMCC2	SEC13	PXT1	NHLRC3	RPS15A	TICRR	ROGDI
PALB2	CSTF3	CA4	FOXE1	AC133919.6	FMOD	SLC6A11	FKBP5	FAM48A	RP11-467M13.1	NGRN	USP7
KIAA0556	GAS2	GNA13	FOXE1	FANCA	PPFIA4	VGLL4	ZFAND3	MRPS31	NOMO3	HDDC3	C16orf72
SH2B1	EHF	CACNG4	ANKS6	TCF25	ADIPOR1	AC034193.1	DAAM2	POSTN	NOMO1	RP11-697E2.6	TFAP4
BOLA2	CAPRIN1	PSMC5	MSANTD3	MC1R	CHIT1	ATG7	SLC26A8	FAM216B	NPIP	GABARAPL3	ZNF500
NFATC2IP	CD59	PRR11	ANP32B	C16orf3	PIK3C2B	ATP2B2	KIF6	CCDC169-SOHLH2	NPIP	POLG	TRAP1
PLK1	PAX6	BRIP1	TDRD7	DBNDD1	FMOD	PPARG	PPIL1	RP11-298P3.4	CCP110	HDDC3	TFAP4
ATP2A1	MUC15	ICAM2	XPA	FANCA	RBBP5	SH3BP5	SRSF3	DCLK1	PARN	RHCG	FAM86A
ZKSCAN2	FSHB	GH2	XPA	TCF25	TMEM81	SLC6A1	CLPSL2	LHFP	PLA2G10	SEMA4B	UBN1
CCDC101	ABTB2	SMURF2	CDC14B	RP11-356C4.2	KISS1	CAND2	BRPF3	CCDC169-SOHLH2	BFAR	CIB1	NLRC3
LAT	AC103801.2	STRADA	MSANTD3-TMEFF1	CENPBD1	SOX13	NUP210	BTBD9	CCDC169-SOHLH2	ITPRIPL2	ANPEP	TFAP4
PALB2	MPPED2	TBX4	MSANTD3	TCF25	RBBP5	SLC6A1	ZFAND3	EXOSC8	ABCC6	IQGAP1	RBFOX1
SULT1A1	KIAA1549L	SCN4A	CDC14B	MC1R	KISS1	ZFYVE20	C6orf89	RFXAP	C16orf62	AP3S2	RP11-127I20.4
NUPR1	RP11-17A1.2	CEP112	TGFBR1	DEF8	ELK4	MKRN2	TULP1	EXOSC8	TMC7	SEMA4B	NAGPA
TNRC6A	FANCF	RPS6KB1	COL15A1	MC1R	SOX13	TPRXL	RPL10A	KBTBD6	C16orf62	RP11-697E2.6	DNAJA3
EIF3CL	GAS2	GDPD1	KRT8P11	AC133919.6	TMEM81	SLC6A6	C6orf222	RFC3	BFAR	KIF7	FAM100A
CD19	KIF18A	MRC2	LPPR1	TCF25	PRELP	SLC6A1	LHFPL5	NBEA	GPRC5B	C15orf32	UBN1
IL21R	DCDC5	SMARCD2	TEX10	TCF25	REN	IQSEC1	KIF6	TNFSF11	UMOD	GDPGP1	ZNF500
PALB2	ABTB2	MARCH10	ANKS6	RP11-356C4.2	CHI3L1	SLC6A1	ETV7	FAM48A	ABCC1	MESP1	C16orf89
SNX29P2	WT1	DHX40	GALNT12	AC133919.6	CYB5R1	TPRXL	CDKN1A	FAM216B	MYH11	CRTC3	RP11-297M9.1
CHP2	SVIP	CACNG1	ZNF189	C16orf3	BTG2	SH3BP5	ARMC12	RFXAP	NTAN1	NGRN	DNASE1
CHP2	LIN7C	CEP95	ALG2	PRDM7	LEMD1	PPARG	FTSJD2	BRCA2	ERCC4	C15orf32	DNASE1
AQP8	GAS2	HEATR6	SEC61B	CENPBD1	UBE2T	TPRXL	PNPLA1	PDS5B	PDILT	MAN2A2	ATF7IP2
XPO6	METTL15	CTD-2510F5.6	ALG2	TCF25	TMEM183A	GHRL	KCNK16	SPG20OS	PLA2G10	SLCO3A1	CDIP1
RABEP2	WT1	PPM1D	DKFZP434H0512	GAS8	GOLT1A	METTL6	CLPSL2	PROSER1	PDILT	POLG	NUDT16L1
CACNG3	FIBIN	AXIN2	HSD17B3	MC1R	KDM5B	IQSEC1	SLC26A8	N4BP2L2	NTAN1	UNC45A	EMP2
NPIPL1	ABTB2	SMG8	ANP32B	MC1R	RP11-480I12.4	CAPN7	MDGA1	CCDC169	RP11-1035H13.3	TICRR	RP11-127I20.4
GSG1L	QSER1	CEP112	GALNT12	PRDM7	UBE2T	CAND2	FTSJD2	N4BP2L2	ARL6IP1	C15orf38	HMOX2
IL27	QSER1	CTD-2535L24.2	NR4A3	AC133919.6	CDK18	XPC	KCNK16	STOML3	MYH11	IDH2	FAM100A
LAT	AC103801.2	MAP3K3	TBC1D2	C16orf3	BTG2	EAF1	SAYSD1	KBTBD6	C16orf88	ST8SIA2	ANKS3
TNRC6A	FSHB	EFCAB3	INVS	CENPBD1	RP11-480I12.4	RAF1	ZFAND3	SMAD9	C16orf62	AC112693.2	CORO7
CD19	RCN1	PPM1E	ALG2	CENPBD1	CHI3L1	TATDN2	KCTD20	FAM216B	RP11-719K4.2	RHCG	NAGPA
RBBP6	WT1	C17orf64	FANCC	CENPBD1	CYB5R1	NR2C2	PI16	DCLK1	GPR139	AP3S2	ALG1
CD19	RP11-17A1.2	CACNG5	GALNT12	SPIRE2	REN	XPC	C6orf89	NBEA	AC092291.2	PEX11A	PAM16
NFATC2IP	NAT10	TUBD1	C9orf156	TCF25	ATP2B4	TATDN2	RNF8	STOML3	NOMO2	ZNF774	ANKS3
IL21R	MUC15	CSHL1	MRPL50	AC133919.6	BTG2	VGLL4	CPNE5	RFC3	KIAA0430	AC016251.1	GRIN2A
NPIPL1	FIBIN	INTS2	ZNF510	MC1R	RABIF	VGLL4	MAPK13	SMAD9	TMC7	MESP2	CARHSP1
SH2B1	LIN7C	PRKCA	FAM22G	FANCA	MYBPH	MKRN2-AS1	MTCH1	BRCA2	PDXDC1	FANCI	NLRC3
RBBP6	C11orf91	RP11-15E18.4	TRIM14	TCF25	RBBP5	LSM3	MAPK14	MTRF1	GP2	PEX11A	PPL
APOBR	RP11-17A1.2	HEATR6	STX17	FANCA	DSTYK	COLQ	CLPSL1	TNFSF11	ERCC4	AC087477.1	GLYR1
AQP8	KIAA1549L	PTRH2	PTCH1	DBNDD1	KDM5B	TATDN2	CCDC167	AKAP11	SMG1	AP3S2	RP11-297M9.1
PRKCB	FBXO3	KCNH6	HEMGN	CENPBD1	PPFIA4	FANCD2	PNPLA1	RFXAP	SYT17	ZNF710	PPL
