0 1 2 3 4 5 6 7 8 9 10 11
SLC5A11 PAX6 GDPD1 INVS CENPBD1 BTG2 WNT7A CCDC167 MRPS31 NOMO1 ANPEP DNASE1
IL21R SLC5A12 GDPD1 GABBR2 TCF25 MYOG CAPN7 C6orf222 RP11-298P3.4 XYLT1 PEX11A ANKS3
PALB2 CCDC73 GDPD1 MSANTD3-TMEFF1 DBNDD1 SLC45A3 TAMM41 C6orf89 PROSER1 XYLT1 RP11-697E2.6 NMRAL1
APOBR BBOX1 PRR11 TBC1D2 MC1R SLC45A3 GHRL PPIL1 FOXO1 ARL6IP1 AC087477.1 PPL
PRKCB SLC17A6 HEATR6 C9orf156 DBNDD1 PPFIA4 CHCHD4 DNAH8 RFC3 NOMO3 PLIN1 CORO7
IL4R DCDC5 CLTC ALG2 AC133919.6 LEMD1 VHL CCDC167 STARD13 NDE1 CIB1 USP7
DCTN5 ANO5 MAP3K3 CORO2A RP11-356C4.2 KDM5B ATP2B2 CLPSL2 POSTN ERCC4 VPS33B SRL
CHP2 EIF3M DDX5 XPA RP11-356C4.2 PPP1R15B TIMP4 PIM1 KBTBD7 GP2 TTLL13 PMM2
ERN2 FANCF TRIM37 ZNF782 GAS8 LRRN2 ATP2B2 KCNK17 WBP4 PDILT MESP2 GLIS2
XPO6 CD59 PSMC5 MRPL50 PRDM7 PIK3C2B CAPN7 GLO1 WBP4 IQCK SV2B USP7
CD19 ANO5 NACA2 MURC TCF25 GOLT1A COLQ C6orf222 STOML3 CLEC19A HDDC3 C16orf96
IL27 FBXO3 PPM1D ANP32B CENPBD1 TMCC2 BRK1 CLPSL1 CCDC169 NOMO2 CRTC3 EMP2
EIF3CL C11orf91 GNA13 HABP4 C16orf3 BTG2 SYN2 CCDC167 BRCA2 NDE1 MCTP2 C16orf71
ZKSCAN2 FANCF INTS2 CTSL2 DBNDD1 DSTYK XPC KCNK5 N4BP2L2 MYH11 PRC1 ADCY9
CD19 C11orf91 KCNH6 TRIM14 AC133919.6 SOX13 SLC6A11 TEAD3 SUGT1P3 MYH11 AP3S2 FAM86A
NFATC2IP RP11-17A1.2 DHX40 STX17 CENPBD1 SNRPE FGD5 ZFAND3 CCDC169-SOHLH2 PLA2G10 GDPGP1 SLX4
ARHGAP17 KIF18A RAD51C XPA CENPBD1 UBE2T SLC6A6 FANCE NAA16 PARN SV2B GLIS2
SH2B1 DEPDC7 ERN1 LPPR1 AC133919.6 MYBPH CAPN7 KCTD20 ELF1 PDXDC1 TICRR ABAT
CCDC101 GAS2 PPM1E HSD17B3 FANCA OPTC SLC6A6 MTCH1 TRPC4 C16orf62 ST8SIA2 AC012676.1
PLK1 LIN7C SMURF2 NR4A3 RP11-356C4.2 ETNK2 ATP2B2 DNAH8 LHFP PDILT RGMA CARHSP1
LCMT1 LUZP2 CSH2 C9orf174 FANCA KDM5B FGD5 CLPS CCDC169-SOHLH2 CLEC19A GABARAPL3 CDIP1
SLC5A11 CSTF3 CSHL1 TMEFF1 PRDM7 TMCC2 TSEN2 KIF6 RGCC NTAN1 AC016251.1 PPL
KDM8 DCDC5 BRIP1 STX17 GAS8 PPP1R15B MKRN2-AS1 C6orf89 KL FOPNL ST8SIA2 C16orf72
TUFM C11orf91 EFCAB3 CORO2A MC1R OPTC SH3BP5 CLPS BRCA2 RP11-719K4.2 PRC1 ABAT
LAT HIPK3 PRKCA ALG2 FANCA TMCC2 FBLN2 BRPF3 FAM48A ITPRIPL2 SPATA8 RP11-127I20.4
EIF3CL SLC5A12 ERN1 CTSL2 CENPBD1 CNTN2 C3orf20 CPNE5 FREM2 RP11-467M13.1 SLCO3A1 TFAP4
SPNS1 BDNF HEATR6 C9orf174 SPIRE2 MDM4 FGD5 KCNK17 SMAD9 PDILT SV2B SLX4
PALB2 ARL14EP CSHL1 KRT8P11 RP11-356C4.2 ADIPOR1 MRPS25 MAPK13 DGKH ERCC4 C15orf32 DNASE1
RABEP2 ARL14EP CACNG5 TMOD1 PRDM7 AC119673.1 IRAK2 FTSJD2 MRPS31 RRN3 RGMA MGRN1
ZKSCAN2 LIN7C RAD51C GABBR2 RP11-356C4.2 TMCC2 ATP2B2 CLPSL2 FAM216B ARL6IP1 SEMA4B UBN1
CACNG3 CCDC73 SCN4A ZNF189 PRDM7 REN FANCD2 GLO1 SOHLH2 RP11-719K4.1 MAN2A2 C16orf89
PALB2 CCDC73 CCDC47 HIATL2 FANCA MYBPH GHRL MTCH1 DGKH RP11-467M13.1 ST8SIA2 CDIP1
EIF3CL ELF5 PPM1D ERP44 AC133919.6 NFASC WNT7A MAPK14 TNFSF11 TMC7 FES ZNF500
IL4R PAX6 SKA2 ALG2 PRDM7 CHIT1 VHL ZFAND3 DGKH CTD-2349B8.1 AC016251.1 RBFOX1
NFATC2IP KIAA1549L RPS6KB1 BAAT CENPBD1 PLEKHA6 TIMP4 RPL10A FAM48A C16orf45 FURIN TRAP1
RABEP2 DCDC5 PSMC5 MSANTD3 FANCA RP11-480I12.4 TATDN2 CLPS CSNK1A1L NPIPP1 SLCO3A1 ABAT
LCMT1 CCDC34 SKA2 ERCC6L2 CENPBD1 DSTYK FANCD2 PNPLA1 WBP4 BFAR NGRN VASN
SNX29P2 ABTB2 RAD51C MURC CENPBD1 REN TMEM43 FTSJD2 DGKH IQCK MESP1 SEPT12
CD19 RCN1 POLG2 MRPL50 PRDM7 TMEM183A GHRL KCTD20 ALG5 RP11-719K4.1 AP3S2 DNASE1
SH2B1 PAX6 DDX5 MSANTD3 RP11-356C4.2 TMCC2 NR2C2 TEAD3 CSNK1A1L RP11-467M13.1 SLCO3A1 RBFOX1
PALB2 CCDC73 SMG8 TSTD2 RP11-356C4.2 ADIPOR1 SLC6A11 CDKN1A EXOSC8 SYT17 SLCO3A1 TFAP4
ATP2A1 PAX6 CSHL1 ZNF189 PRDM7 NFASC COLQ SLC26A8 TNFSF11 ITPRIPL2 AC087477.1 GLIS2
ARHGAP17 LUZP2 HEATR6 C9orf174 PRDM7 MYOG EAF1 SLC26A8 STARD13 RRN3 IQGAP1 NLRC3
APOBR CCDC34 VMP1 SLC35D2 RP11-356C4.2 KLHL12 TATDN2 GLP1R TRPC4 C16orf62 GABARAPL3 NAGPA
XPO6 MUC15 TBX2 MURC CENPBD1 MDM4 CCDC174 MAPK14 STOML3 PDILT TTLL13 ZNF500
ATP2A1 KIF18A CTD-2510F5.6 CORO2A SPIRE2 ZC3H11A ATG7 GLO1 CCDC169 RP11-719K4.1 ZNF774 CDIP1
KIAA0556 ELP4 TRIM37 NCBP1 MC1R NFASC SLC6A11 TBC1D22B CCDC169-SOHLH2 NPIPP1 FURIN TRAP1
PLK1 ANO5 SKA2 HABP4 CENPBD1 CHI3L1 EAF1 FKBP5 SOHLH2 GDE1 SV2B C16orf71
SULT1A2 CAPRIN1 RAD51C ANP32B C16orf3 ADIPOR1 GHRL DNAH8 RFXAP ARL6IP1 ARRDC4 PAM16
KDM8 ARL14EP BRIP1 ALG2 RP11-356C4.2 KDM5B MKRN2 BRPF3 WBP4 KIAA0430 ZNF774 MGRN1
ATXN2L LMO2 TLK2 GALNT12 MC1R PPP1R12B CAND2 MAPK13 POSTN RPS15A POLG ABAT
SBK1 PAX6 CSHL1 C9orf174 DEF8 KDM5B RAF1 PIM1 DGKH UMOD AP3S2 NMRAL1
CACNG3 CCDC34 C17orf82 LPPR1 GAS8 TMEM81 HACL1 SRPK1 RFC3 ABCC1 PEX11A ANKS3
IL21R RCN1 APOH ERP44 PRDM7 LEMD1 HDAC11 FKBP5 FREM2 UMOD MESP1 CDIP1
HS3ST4 FSHB PRR11 MSANTD3-TMEFF1 C16orf3 GOLT1A SLC6A11 CLPSL2 STARD13 GPR139 MESP1 SEC14L5
AQP8 FANCF NACA2 NANS TCF25 RP11-480I12.4 CAPN7 KCNK5 SPG20 ARL6IP1 HDDC3 GLIS2
GSG1L CAPRIN1 TBX4 HEMGN DBNDD1 RBBP5 TIMP4 KCTD20 FOXO1 RPS15A ANPEP TRAP1
PALB2 ELF5 RPS6KB1 LPPR1 TCF25 KISS1 HRH1 SRPK1 POSTN RRN3 AC087477.1 GRIN2A
KIAA0556 DNAJC24 RPS6KB1 ZNF189 DBNDD1 LGR6 MKRN2 PXT1 FAM48A TMC7 C15orf38-AP3S2 CDIP1
KIAA0556 LGR4 CEP112 SLC35D2 GAS8 ADORA1 IRAK2 COX6A1P2 SOHLH2 PDXDC1 AC087477.1 USP7
CTD-3203P2.2 FIBIN CLTC FANCC AC133919.6 UBE2T VHL KCTD20 KBTBD7 KIAA0430 HDDC3 RP11-297M9.1
TNRC6A LMO2 GNA13 MSANTD3 GAS8 REN MKRN2-AS1 GLP1R N4BP2L1 CTD-2349B8.1 RP11-697E2.6 MGRN1
AQP8 AC103801.2 RGS9 SEC61B SPIRE2 NUAK2 IRAK2 C6orf89 POSTN RPS15A POLG TMEM186
NPIPL1 WT1 CD79B MSANTD3 RP11-356C4.2 PPP1R12B SEC13 COX6A1P2 NBEA GPR139 SLCO3A1 TFAP4
PALB2 LMO2 SMARCD2 BAAT GAS8 NUAK2 FBLN2 PXT1 CCDC169-SOHLH2 NOMO2 RP11-697E2.6 DNASE1
RABEP2 QSER1 EFCAB3 HEMGN DBNDD1 CYB5R1 TPRXL CLPS BRCA2 NOMO2 C15orf32 CREBBP
SH2B1 KIF18A CYB561 FANCC CENPBD1 KLHDC8A NUP210 CLPSL1 FREM2 RRN3 RCCD1 GLIS2
LCMT1 METTL15 MAP3K3 FANCC GAS8 NUAK2 NUP210 ETV7 UFM1 PARN WDR93 USP7
GSG1L WT1 TRIM37 C9orf156 MC1R PIK3C2B TPRXL CCDC167 FAM48A NOMO2 SPATA8 UBN1
NUPR1 DCDC5 C17orf82 TGFBR1 DBNDD1 CDK18 TMEM43 COX6A1P2 KBTBD6 MKL2 AC087477.1 EMP2
EIF3CL TCP11L1 PTRH2 TBC1D2 FANCA CDK18 CAND2 CLPSL1 SLC25A15 ERCC4 PLIN1 CORO7
CHP2 TCP11L1 C17orf72 TSTD2 FANCA OPTC MKRN2 MDGA1 KBTBD7 RRN3 SPATA8 C16orf71
EIF3C TCP11L1 DHX40 ALG2 TCF25 LAX1 BRK1 BRPF3 KL CCP110 FURIN ZNF500
CD19 FANCF TBX2 CDC14B RP11-356C4.2 ATP2B4 COLQ BRPF3 SERTM1 GP2 NR2F2 NLRC3
PALB2 LUZP2 SMG8 KRT8P11 AC133919.6 KLHL12 GHRL COX6A1P2 SERTM1 C16orf45 C15orf38 C16orf89
ATP2A1 LMO2 TUBD1 C9orf174 FANCA TMEM81 SYN2 C6orf89 BRCA2 COQ7 ARRDC4 VASN
HS3ST4 DNAJC24 RAD51C CDC14B C16orf3 KLHL12 TATDN2 CDKN1A FREM2 SHISA9 AC112693.2 C16orf72
NPIPL1 QSER1 AC005544.1 ZNF367 FANCA MFSD4 VGLL4 KIF6 CCDC169 ERCC4 AC016251.1 TFAP4
HS3ST4 IMMP1L CCDC47 LPPR1 C16orf3 FMOD NR2C2 SAYSD1 FAM48A CCP110 RP11-82I10.1 GRIN2A
CHP2 LMO2 TUBD1 TBC1D2 FANCA NFASC IRAK2 PIM1 AKAP11 GPRC5B PRC1 DNASE1
GSG1L CAT CACNG5 C9orf156 CENPBD1 ZBED6 C3orf20 ARMC12 KL XYLT1 PRC1 CREBBP
PALB2 LIN7C ERN1 HEMGN SPIRE2 TMEM81 SYN2 GLP1R NAA16 ABCC1 C15orf38 C16orf96
PALB2 EHF FTSJ3 ZNF510 DBNDD1 ZBED6 HDAC11 RNF8 SERTM1 NPIP BLM TRAP1
SPNS1 WT1 RPS6KB1 GALNT12 DBNDD1 ELK4 TMEM40 SAYSD1 KBTBD7 IQCK RP11-697E2.6 AC012676.1
ATP2A1 SVIP CSH2 ERCC6L2 CENPBD1 ADORA1 MRPS25 MAPK13 N4BP2L1 ITPRIPL2 BLM SRL
KDM8 LGR4 FTSJ3 BAAT FANCA ZC3H11A TATDN2 PI16 STOML3 ABCC6 MCTP2 MGRN1
TNRC6A ELP4 CSH2 ERCC6L2 MC1R NFASC TMEM43 PI16 FAM48A MYH11 GABARAPL3 TRAP1
EIF3C LUZP2 VMP1 ZNF189 MC1R NUAK2 CAPN7 PPIL1 CCDC169-SOHLH2 ABCC6 CRTC3 TEKT5
RBBP6 ARL14EP SKA2 ANKS6 DEF8 NFASC NUP210 KCTD20 SLC25A15 PLA2G10 CHD2 PAM16
CHP2 CCDC34 RNFT1 MSANTD3 FANCA CYB5R1 TAMM41 DAAM2 CCNA1 NPIP C15orf38-AP3S2 MGRN1
BOLA2 FIBIN BCAS3 MSANTD3 CENPBD1 PLEKHA6 GHRL FTSJD2 CCDC169 AC092291.2 MAN2A2 TMEM186
NSMCE1 CCDC73 RP11-178C3.1 BAAT C16orf3 DSTYK C3orf20 TBC1D22B PDS5B ITPRIPL2 IDH2 USP7
IL27 QSER1 LIMD2 NANS FANCA MYBPH SH3BP5 CDKN1A DGKH RP11-1035H13.3 FES PMM2
SULT1A1 RCN1 PSMC5 COL15A1 TCF25 ETNK2 FANCD2OS KIF6 SOHLH2 XYLT1 POLG PMM2
SPNS1 DCDC5 TUBD1 LPPR1 RP11-356C4.2 LAX1 SLC6A6 PNPLA1 SPG20OS C16orf45 BLM RP11-127I20.4
PALB2 ARL14EP CSH2 ZNF510 MC1R TMEM81 SLC6A1 MAPK13 SMAD9 CLEC19A MAN2A2 FAM86A
TNRC6A MUC15 CTD-2510F5.6 CORO2A DBNDD1 PPFIA4 FGD5 ETV7 TRPC4 NOMO1 PEX11A FAM86A
APOBR FIBIN RP11-51F16.8 SLC35D2 RP11-356C4.2 MDM4 XPC RPL10A BRCA2 ERCC4 GDPGP1 RBFOX1
ZKSCAN2 SLC5A12 C17orf82 SLC35D2 TCF25 KISS1 EAF1 BRPF3 SPG20OS C16orf45 C15orf38 PPL
SH2B1 ARL14EP CLTC AAED1 TCF25 PPP1R15B SLC6A6 GLP1R KL ITPRIPL2 KIF7 TMEM114
NFATC2IP DNAJC24 KCNH6 FAM22G FANCA PLEKHA6 CAPN7 RAB44 TNFSF11 TMC7 MESP2 ABAT
NUPR1 DEPDC7 LRRC37A3 TMEFF1 MC1R MDM4 TATDN2 ZFAND3 RFXAP CCP110 RP11-82I10.1 DNAJA3
ATP2A1 CD59 VMP1 GALNT12 MC1R LAX1 IRAK2 FTSJD2 SLC25A15 NPIPP1 VPS33B CORO7
KIAA0556 AC132216.1 CACNG4 ERP44 CENPBD1 REN TATDN2 CLPSL2 KBTBD7 TMC5 PEX11A UBN1
CCDC101 LGR4 PRKCA NR4A3 PRDM7 MFSD4 XPC FGD2 TNFSF11 GPRC5B FAM174B C16orf71
IL4R KCNA4 INTS2 COL15A1 DBNDD1 DSTYK SYN2 PXT1 SUGT1P3 UMOD PEX11A SEC14L5
TNRC6A WT1 CTD-2535L24.2 TGFBR1 FANCA ETNK2 FGD5 CDKN1A DCLK1 GP2 ANPEP PPL
PLK1 LUZP2 CACNG1 TSTD2 AC133919.6 LAX1 SH3BP5 RAB44 RGCC SYT17 RCCD1 ABAT
XPO6 KIAA1549L TBX4 C9orf156 MC1R LGR6 ATP2B2 PPIL1 SMAD9 BFAR CIB1 NUDT16L1
AQP8 ELP4 C17orf72 XPA DEF8 TMCC2 SH3BP5 MAPK13 COG6 GDE1 UNC45A ROGDI
SULT1A2 METTL15 C17orf82 DKFZP434H0512 DEF8 SNRPE SYN2 MDGA1 VWA8 GDE1 RGMA GLYR1
EIF3CL KIF18A RGS9 TDRD7 TCF25 CHIT1 FBLN2 MDGA1 MRPS31 FOPNL WDR93 ZNF500
EIF3CL NAT10 PRKCA ALG2 RP11-356C4.2 ELK4 TATDN2 LHFPL5 CCDC169-SOHLH2 XYLT1 SEMA4B PPL
DCTN5 SLC5A12 GDPD1 PTCH1 MC1R MDM4 ZFYVE20 STK38 KBTBD6 ITPRIPL2 FAM174B C16orf72
NSMCE1 SLC17A6 BCAS3 ZNF367 AC133919.6 REN IRAK2 SAYSD1 N4BP2L2 TMC5 RP11-82I10.1 FAM86A
IL4R LGR4 CSH2 LPPR1 MC1R CYB5R1 TAMM41 STK38 NAA16 GDE1 FAM174B NLRC3
PLK1 ARL14EP CSHL1 GALNT12 DBNDD1 PPFIA4 FANCD2 BTBD9 STOML3 SMG1 POLG CREBBP
SPNS1 EIF3M PRR11 TRIM14 RP11-356C4.2 BTG2 TMEM43 ETV7 WBP4 GP2 IQGAP1 VASN
SULT1A1 BDNF LRRC37A3 TSTD2 DBNDD1 LRRN2 ATP2B2 SRSF3 NHLRC3 CCP110 SV2B AC012676.1
IL27 PRRG4 CSH1 GALNT12 DBNDD1 NUAK2 CCDC174 GLO1 CCDC169-SOHLH2 PDILT SLCO3A1 ALG1
ERN2 LUZP2 RGS9 TDRD7 C16orf3 LAX1 CCDC174 SLC26A8 SMAD9 ABCC1 NR2F2 FAM86A
IL4R PRRG4 MED13 FOXE1 GAS8 FMOD MRPS25 STK38 STARD13 TMC5 RCCD1 CREBBP
IL4R FANCF RAD51C FAM22G GAS8 GOLT1A FBLN2 FANCE KBTBD6 PLA2G10 MESP1 EMP2
CHP2 IMMP1L USP32 ERP44 C16orf3 NFASC VGLL4 KCTD20 WBP4 KIAA0430 KIF7 FAM86A
IL21R PRRG4 HEATR6 CORO2A FANCA CYB5R1 BTD SRSF3 RP11-298P3.4 RP11-719K4.1 NR2F2 CORO7-PAM16
NPIPL1 DNAJC24 TLK2 COL15A1 FANCA RBBP5 HRH1 KIF6 COG6 KIAA0430 VPS33B UBN1
CTD-3203P2.2 ANO3 BCAS3 ZNF367 SPIRE2 MYBPH SYN2 FKBP5 NBEA ERCC4 NGRN HMOX2
CTB-134H23.2 ELF5 CSH1 INVS RP11-356C4.2 CHIT1 WNT7A FTSJD2 PDS5B PARN WDR93 TMEM114
CD19 C11orf91 PPM1D TSTD2 DBNDD1 ZC3H11A ATG7 TBC1D22B UFM1 AC092291.2 AP3S2 FAM86A
EIF3C ANO5 CEP112 C9orf156 DEF8 RBBP5 C3orf20 FANCE VWA8 NPIP PLIN1 ATF7IP2
IL21R DEPDC7 PRR11 ALG2 PRDM7 LEMD1 CCDC174 MTCH1 SERTM1 UMOD AC016251.1 TEKT5
CHP2 ELF5 CSH1 BAAT DBNDD1 GOLT1A LSM3 KIF6 ELF1 PARN FAM174B SLX4
ARHGAP17 EHF DHX40 NR4A3 TCF25 MYBPH FBLN2 DAAM2 AL133318.1 RPS15A C15orf38 ALG1
ERN2 BDNF ERN1 INVS RP11-356C4.2 CNTN2 SLC6A1 MDGA1 NBEA UMOD FANCI TMEM114
SBK1 DNAJC24 LIMD2 CDC14B FANCA PPP1R12B TAMM41 ARMC12 SOHLH2 NOMO2 RP11-82I10.1 MGRN1
TUFM CAT RGS9 FAM22G DBNDD1 MYOG TAMM41 ZFAND3 NBEA NPIPP1 RP11-82I10.1 CDIP1
SLC5A11 ARL14EP MED13 FANCC FANCA SYT2 FANCD2 FANCE BRCA2 ERCC4 ARRDC4 RP11-127I20.4
IL21R MUC15 GNA13 LPPR1 FANCA KDM5B HACL1 ARMC12 LHFP PDILT RGMA TEKT5
ZKSCAN2 ANO3 DCAF7 NCBP1 DEF8 RP11-480I12.4 SLC6A11 GLP1R MAB21L1 GPRC5B POLG FAM86A
EIF3C WT1 LIMD2 TMEFF1 RP11-356C4.2 MFSD4 EAF1 CPNE5 SPG20 CTD-2349B8.1 WDR93 NLRC3
ERN2 MPPED2 GNA13 TMOD1 CENPBD1 UBE2T TPRXL ZFAND3 SUGT1P3 NPIPP1 AP3S2 SEPT12
SLC5A11 QSER1 DDX42 TBC1D2 TCF25 KLHL12 MKRN2 RAB44 RFXAP SMG1 C15orf38-AP3S2 MGRN1
ERN2 CCDC73 TUBD1 MRPL50 AC133919.6 RP11-480I12.4 COLQ BTBD9 CSNK1A1L PDILT FAM174B C16orf71
NPIPL1 ARL14EP INTS2 TBC1D2 PRDM7 CHIT1 TMEM43 FANCE VWA8 RP11-1035H13.3 NR2F2 PAM16
CACNG3 ELP4 MARCH10 KRT8P11 FANCA ZC3H11A MKRN2-AS1 CCDC167 CCDC169 ERCC4 ANPEP TEKT5
SLC5A11 RP11-17A1.2 BRIP1 ANKS6 FANCA ZBED6 MKRN2-AS1 PNPLA1 SERTM1 NPIPP1 TTLL13 AC012676.1
SH2B1 GAS2 CLTC HSD17B3 PRDM7 KISS1 TIMP4 CLPSL1 DGKH RP11-1212A22.2 HDDC3 ALG1
CTD-3203P2.2 DEPDC7 BCAS3 LPPR1 DEF8 SYT2 ATG7 KIF6 KL FOPNL RP11-82I10.1 ROGDI
CD19 CSTF3 HEATR6 SLC35D2 SPIRE2 ZBED6 NR2C2 TULP1 STOML3 RP11-467M13.1 C15orf32 RP11-127I20.4
APOBR MPPED2 CLTC ANKS6 RP11-356C4.2 SNRPE TMEM43 TMEM217 LHFP PDILT PEX11A C16orf89
APOBR ELP4 PRR11 FOXE1 SPIRE2 UBE2T EAF1 STK38 WBP4 NDE1 RHCG ATF7IP2
ATXN2L TCP11L1 POLG2 TRIM14 DBNDD1 ZC3H11A PPARG CLPS STOML3 PLA2G10 RP11-82I10.1 ZNF500
GSG1L METTL15 TUBD1 NR4A3 C16orf3 KLHL12 EAF1 MAPK14 PROSER1 SHISA9 CRTC3 RP11-127I20.4
ARHGAP17 SLC5A12 DDX42 ZNF782 GAS8 PPFIA4 FANCD2OS GLO1 CSNK1A1L NPIPP1 ST8SIA2 NMRAL1
APOBR KCNA4 MARCH10 BAAT FANCA BTG2 AC034193.1 DAAM2 SLC25A15 NDE1 MESP1 FAM86A
ATP2A1 CD59 CLTC DKFZP434H0512 RP11-356C4.2 LAX1 IQSEC1 DAAM2 MAB21L1 GPR139 C15orf32 MGRN1
SPNS1 CCDC73 TEX2 ALG2 GAS8 REN HRH1 TBC1D22B CSNK1A1L RP11-719K4.2 CRTC3 TRAP1
LAT FSHB CSH2 ERCC6L2 DBNDD1 PPP1R12B ZFYVE20 SRPK1 DCLK1 SYT17 MCTP2 CREBBP
TNRC6A SLC17A6 CD79B ZNF367 TCF25 KISS1 CCDC174 DNAH8 SOHLH2 RPS15A WDR93 RP11-127I20.4
CACNG3 FANCF LIMD2 STX17 DBNDD1 ETNK2 FANCD2 FGD2 BRCA2 AC092291.2 ST8SIA2 GLYR1
GSG1L HIPK3 CACNG5 ALG2 FANCA GOLT1A TSEN2 CLPS FREM2 ABCC6 TICRR ROGDI
SULT1A1 LGR4 CTD-2510F5.6 SEC61B MC1R RP11-480I12.4 SLC6A6 MTCH1 POSTN AC092291.2 FES RBFOX1
IL4R ABTB2 SMARCD2 BAAT C16orf3 BTG2 GHRL KCNK5 POSTN C16orf62 VPS33B ALG1
SLC5A11 METTL15 EFCAB3 TMOD1 FANCA BTG2 TPRXL CLPSL1 FREM2 RPS15A PRC1 AC012676.1
SULT1A2 GAS2 LIMD2 ZNF510 CENPBD1 KLHL12 NUP210 PXT1 N4BP2L2 ERCC4 NGRN ABAT
TNRC6A FIBIN AXIN2 NANS FANCA SOX13 FANCD2 FTSJD2 TRPC4 RP11-467M13.1 RHCG SEPT12
ZKSCAN2 AC103801.2 ERN1 FANCC GAS8 KLHL12 RAF1 PI16 FOXO1 NOMO2 PLIN1 SLX4
EIF3CL ABTB2 DCAF7 C9orf174 CENPBD1 DSTYK SYN2 CDKN1A BRCA2 COQ7 IDH2 ANKS3
CTD-3203P2.2 AC132216.1 GH1 ERP44 RP11-356C4.2 TMEM183A EAF1 FKBP5 MAB21L1 KIAA0430 TTLL13 C16orf71
PRKCB RP11-17A1.2 TACO1 NANS CENPBD1 REN ZFYVE20 PI16 SLC25A15 SHISA9 VPS33B USP7
SBK1 METTL15 HEATR6 HSD17B3 DEF8 LAX1 ATP2B2 TULP1 RFC3 NDE1 MESP2 METTL22
NUPR1 BBOX1 MED13 DKFZP434H0512 DBNDD1 CNTN2 ATP2B2 KCNK17 FREM2 CLEC19A ZNF710 DNASE1
TNRC6A FSHB MAP3K3 STX17 DEF8 CYB5R1 C3orf20 TEAD3 EXOSC8 PLA2G10 RHCG PMM2
GSG1L LIN7C TEX2 GABBR2 GAS8 ELK4 TMEM40 CLPS N4BP2L2 C16orf45 VPS33B HMOX2
PLK1 KCNA4 PSMC5 SEC61B RP11-356C4.2 CYB5R1 SH3BP5 COX6A1P2 WBP4 RP11-1035H13.3 TICRR ZNF500
APOBR C11orf91 SCN4A COL15A1 SPIRE2 CDK18 XPC PI16 N4BP2L2 RP11-1035H13.3 FAM174B C16orf96
DCTN5 MUC15 RPS6KB1 COL15A1 SPIRE2 PIK3C2B TPRXL DAAM2 KBTBD6 IQCK PEX11A C16orf71
SBK1 PAX6 SCN4A KRT8P11 FANCA PLEKHA6 TSEN2 PI16 MRPS31 C16orf88 ST8SIA2 CARHSP1
IL27 LGR4 CLTC HSD17B3 DEF8 RBBP5 HRH1 BTBD9 CCDC169 UMOD WDR93 ANKS3
IL4R LGR4 PPM1E ERCC6L2 PRDM7 SNRPE METTL6 SAYSD1 DGKH NPIPP1 ZNF774 SLX4
NPIPL1 METTL15 APPBP2 ZNF510 FANCA NFASC AC034193.1 DNAH8 PROSER1 CTD-2349B8.1 AC087477.1 ABAT
LCMT1 RP11-17A1.2 CD79B ZNF782 FANCA SYT2 ATP2B2 CLPS NAA16 RP11-719K4.1 PRC1 SLX4
PRKCB EIF3M STRADA GABBR2 FANCA ADORA1 IQSEC1 ZFAND3 EXOSC8 GP2 MAN2A2 HMOX2
LAT FSHB PRR11 KRT8P11 RP11-356C4.2 CNTN2 WNT7A SLC26A8 ELF1 XYLT1 BLM NAGPA
IL21R RP11-17A1.2 PPM1E CORO2A CENPBD1 NFASC TATDN2 FTSJD2 VWA8 NDE1 FAM174B SLX4
XPO6 ANO5 RPS6KB1 ZNF782 AC133919.6 ZBED6 RPL32 ARMC12 RFXAP PDXDC1 CIB1 GLIS2
ATP2A1 FBXO3 TBX4 FOXE1 FANCA TMCC2 HRH1 ETV7 FOXO1 XYLT1 NGRN NLRC3
CTB-134H23.2 HIPK3 APPBP2 SEC61B FANCA NUAK2 MKRN2-AS1 FKBP5 KBTBD6 PARN FANCI CREBBP
PALB2 BBOX1 LIMD2 KRT8P11 RP11-356C4.2 ZBED6 MRPS25 MAPK13 POSTN ABCC1 AC016251.1 HMOX2
PALB2 TCP11L1 BRIP1 FOXE1 C16orf3 MYOG NR2C2 ZFAND3 RFC3 NPIPP1 TTLL13 ROGDI
SBK1 ELF5 PRR11 SLC35D2 DEF8 PPFIA4 CAPN7 CLPSL2 NBEA ABCC6 MCTP2 RP11-127I20.4
PLK1 FANCF RP11-178C3.1 ERP44 TCF25 RBBP5 ATG7 TEAD3 SPG20OS RP11-467M13.1 TICRR ZNF500
SULT1A1 FIBIN RAD51C HIATL2 MC1R SOX13 SEC13 GLP1R STARD13 SYT17 FAM174B NUDT16L1
ZKSCAN2 CAT RAD51C ANP32B C16orf3 LRRN2 NUP210 RNF8 WBP4 NDE1 RCCD1 TRAP1
AQP8 MPPED2 POLG2 TMOD1 AC133919.6 LGR6 CHCHD4 FGD2 TRPC4 RP11-719K4.1 AC087477.1 TFAP4
ARHGAP17 CAT APPBP2 ERP44 GAS8 CNTN2 SH3BP5 MTCH1 DCLK1 BFAR AP3S2 RP11-297M9.1
PRKCB C11orf91 CACNG1 TBC1D2 SPIRE2 PRELP HRH1 TMEM217 DGKH ERCC4 PEX11A NMRAL1
TNRC6A LMO2 CD79B KRT8P11 AC133919.6 PPP1R12B HRH1 GLO1 EXOSC8 C16orf88 HDDC3 CARHSP1
CACNG3 FSHB LIMD2 STX17 FANCA ELK4 BRK1 CLPSL1 SPG20 ITPRIPL2 CIB1 GRIN2A
